dep_id,url,mrds_id,mas_id,site_name,latitude,longitude,region,country,state,county,com_type,commod1,commod2,commod3,oper_type,dep_type,prod_size,dev_stat,ore,gangue,other_matl,orebody_fm,work_type,model,alteration,conc_proc,names,ore_ctrl,reporter,hrock_unit,hrock_type,arock_unit,arock_type,structure,tectonic,ref,yfp_ba,yr_fst_prd,ylp_ba,yr_lst_prd,dy_ba,disc_yr,prod_yrs,discr,score
10144025,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144025",,0133030040,"Dr. L B Robson Prospect",32.94186,-82.95267,NA,"United States",Georgia,Washington,N,Kaolin,,,Unknown,,,Prospect,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"IND DEV DEPT, MAP OF KAOLIN & BAUXITE OF WASHINGTON CO, GA.SMITH, RICHARD W, 1929, GA GEOL SURVEY BULL 44, P. 308.FOR ATTACHMENT SEE 13-303-00020.",,,,,,,,,D
10144026,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144026",,0133130008,"County Quarry",34.83652,-84.90523,NA,"United States",Georgia,Whitfield,N,"Stone, Crushed/Broken",,,Surface,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"REF:BUTTS AND GILDERSLEEVE,1948,GA GEOL SURV BULL 54,MAP 2",,,,,,,,,D
10144027,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144027",,0131290010,"C.J.Hord Property",34.48703,-85.04824,NA,"United States",Georgia,Gordon,M,Iron,,,Unknown,,,Prospect,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"HASELTINE,R 1924 GSGA BULLETIN 41 PAGE 72",,,,,,,,,D
10144033,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144033",,0131870038,"Boly Field Mine",34.52202,-83.9427,NA,"United States",Georgia,Lumpkin,M,Gold,,,Surface-Underground,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"YEATES WS ET AL 1896 GA GEOL SUR BULL 4A P519-20JONES SP 1909 GA GEOL SUR BULL 19 P195PARDEE JT & PARK CF JR 1948 US GEOL SUR PROF PAPER 213 P126",,,,,,,,,D
10144039,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144039",,0130150147,"Barnsley Mines",34.29403,-85.25324,NA,"United States",Georgia,Bartow,M,Aluminum,,,Surface,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"REF:BUTTS AND GILDERSLEEVE,1948,GA GEOL SURV BULL 54,MAP 2",,,,,,,,,D
10144051,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144051",,0131150034,"Rome City Shale Quarry",34.26823,-85.17854,NA,"United States",Georgia,Floyd,N,Clay,,,Surface,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"BUTTS & GILDERSLEEVE 1948 GA GEOL SURR BULL 54 MAP 2",,,,,,,,,D
10144054,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144054",,0130150255,"Unnamed Iron Deposit",34.16233,-84.74963,NA,"United States",Georgia,Bartow,M,Iron,,,Unknown,,,Occurrence,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"KESLER, T 1950 USGS PROF PAPER 224 PLATE 1",,,,,,,,,D
10144056,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144056",,0131110013,"Silvey Property",34.98761,-84.19021,NA,"United States",Georgia,Fannin,M,Iron,,,Unknown,,,Prospect,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"HASFLTINE,R 1924 GSGA BULLETIN 41 PAGE 96,97",,,,,,,,,D
10144057,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144057",,0131470016,"Scott & Haley Deposit",34.32513,-82.99957,NA,"United States",Georgia,Hart,N,Mica,,,Unknown,,,Occurrence,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"GRIFFITTS, WALLACE R. & OLSON, JERRY C., 1953, USGS PROF PAP248-E, P. 309.",,,,,,,,,D
10144060,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144060",,0131870026,"Ralston  Mine",34.56952,-84.02101,NA,"United States",Georgia,Lumpkin,M,Gold,,,Surface,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"YEATES WS ET AL 1896 GA GEOL SUR BULL 4A P 468-70PARDEE JT & PARK CF JR 1948 US GEOL SUR PROF PAPER 213 P127",,,,,,,,,D
10144063,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144063",,0130150447,"Unnamed Barium Deposit",34.17263,-84.77463,NA,"United States",Georgia,Bartow,N,Barium-Barite,,,Unknown,,,Occurrence,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"KESLER, T 1950 USGS PROF PAPER 224 PLATE 1",,,,,,,,,D
10144067,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144067",,0132619004,"Webb Plant",32.18598,-84.08241,NA,"United States",Georgia,Sumter,M,Aluminum,,,"Processing Plant",,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"BUREAU OF MINES LIST 1979RCF & CMS LISTS 10/81NOT ON MSHA LIST 1981--ASSUME PAST PRODUCER",,,,,,,,,D
10144078,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144078",W000730,0132330015,"Callahan Property   Cave Spring",34.07653,-85.32665,NA,"United States",Georgia,Polk,M,,,"Manganese, Cobalt",Surface-Underground,,,"Past Producer",,,"Chert, Clay, Hollandite, Lithiophorite",,,,,,,,Sapakoff,,,,,,,"HULL J.P.D., ET.AL., GEOL. SUR. OF GA., BULL 35, 1919, PP 16PIERCE, W.G., USGS BULL 940-J, 1943, P 272.WATSON, T.L., PH.D, GEOL. SUR. OF GA., BULL. 14, 1908, PP. 1",,,,,,,,,C
10144079,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144079",,0131470020,"Lon Allen Mine",34.38323,-83.03658,NA,"United States",Georgia,Hart,N,Mica,,,Surface-Underground,,,"Past Producer",,,,,,,,,"Wood Mine, Gully Mine",,"Eastern Field Operations Center (EFOC)",,,,,,,"GRIFFITTS, WALLACE R. & OLSON, JERRY C., 1953, USGS PROF PAP248-E, PP. 309-312.PEGMATITE MINERALS-KAOLINIZED FELDSPAR, SILLIMANITE, SERICIT& QUARTZ. ACCESSORY MINERAL-TOURMALINE.",,,,,,,,,D
10144082,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144082",,0130150354,"Unnamed Iron Deposit",34.26543,-84.71773,NA,"United States",Georgia,Bartow,M,Iron,,,Unknown,,,Occurrence,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"KESLER, T 1950 USGS PROF PAPER 224 PLATE 1",,,,,,,,,D
10144088,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144088",,0132330060,"C.A.Wood Property",34.01234,-85.39805,NA,"United States",Georgia,Polk,M,Iron,,,Surface,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"MCCALLIE,S 1900 GSGA BULL 10A PAGE89,90",,,,,,,,,D
10144089,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144089",,0130150229,"Lot 175",34.26043,-84.98073,NA,"United States",Georgia,Bartow,M,Aluminum,,,Unknown,,,Prospect,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"WHITE, WALTER S. & DENSON, NORMAN M., USGS BULL 1199-M, 1966",,,,,,,,,D
10144090,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144090",,0130150303,"Unnamed Ocher Deposit",34.14323,-84.77383,NA,"United States",Georgia,Bartow,M,Iron,,,Unknown,,,Occurrence,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"KESLER, T 1950 USGS PROF PAPER 224 PLATE 1",,,,,,,,,D
10144092,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144092",,0133110009,"Reynolds Vein",34.68092,-83.738,NA,"United States",Georgia,White,M,Gold,,,Unknown,,,Prospect,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"YEATES,W 1896 GSGA BULL 4A PAGE 44",,,,,,,,,D
10144095,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144095",,0132850008,"Davis Prospect",33.03546,-85.08934,NA,"United States",Georgia,Troup,N,Mica,,,Unknown,,,Occurrence,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"HEINRICH, E WM, KLEPPER, MONTIS R & JAHNS, RICHARD H, 1953,USGS PROF PAPER 248-F, P. 397.",,,,,,,,,D
10144096,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144096",,0131870058,"Consolidated Mine",34.53822,-83.9705,NA,"United States",Georgia,Lumpkin,M,Gold,,,Surface-Underground,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,UNKNOWN,,,,,,,,,D
10144097,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144097",,0131470005,"Rowland Mine",34.36233,-82.95927,NA,"United States",Georgia,Hart,N,Feldspar,,Mica,Surface-Underground,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"GRIFFITTS, WALLACE R. & OLSON, JERRY C., 1953, USGS PROF PAP248-E, PP. 307-308.",,,,,,,,,D
10144098,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144098",,0132330042,"E H Alred Mine",33.95594,-85.35275,NA,"United States",Georgia,Polk,M,Iron,,,Surface,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"REF:BUTTS AND GILDERSLEEVE,1948,GA GEOL SURV BULL 54,MAP 2",,,,,,,,,D
10144100,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144100",,0130210001,"Macon Sand Pit",32.66957,-83.6191,NA,"United States",Georgia,Bibb,N,"Sand and Gravel, Construction",,,Surface,,,Producer,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"MESA INSPECTORSRCF & CMS LISTS 10/81MSHA LIST 1981",,,,,,,,,D
10144104,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144104",,0132230010,"Jack Moon Heirs Prospect",33.89794,-84.78573,NA,"United States",Georgia,Paulding,N,Sulfur,,,Unknown,,,Prospect,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"REF:HURST AND CRAWFORD,1970,US DEPT OF COMMERCE TAP,COOSA VA,P 91",,,,,,,,,D
10144105,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144105",,0132950003,"General Shale Georgia Pit",34.97931,-85.31994,NA,"United States",Georgia,Walker,N,Clay,,,Surface,,,Producer,,,,,,,,,"Turner Mine",,"Eastern Field Operations Center (EFOC)",,,,,,,"MESA INSPECTORSMSHA LIST 11-23-79RCF & CMS LISTS 10/81MSHA LIST 1981",,,,,,,,,D
10144106,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144106",,0132930023,"Short-Mitchell Mine",32.86736,-84.16461,NA,"United States",Georgia,Upson,N,Mica,,,Underground,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"HEINRICH, E WM, KLEPPER, MONTIS R & JAHNS, RICHARD H, 1953,USGS PROF PAPER 248-F, P. 350.PEGMATITE MINERALS-FELDSPAR & QUARTZ.",,,,,,,,,D
10144108,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144108",,0133030008,"Sandersville Operations",32.96956,-82.81817,NA,"United States",Georgia,Washington,N,Clay,,,Surface,,,Producer,,,,,,,,,Division,,"Eastern Field Operations Center (EFOC)",,,,,,,"MESA INSPECTORSOPERATION PRODUCES KAOLIN AND INCLUDES A MILL.MSHA LIST 11-23-79RCF & CMS LISTS 10/81MSHA LIST 1981",,,,,,,,,D
10144111,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144111",,0132950002,"Rossville Quarry",34.94292,-85.33824,NA,"United States",Georgia,Walker,N,"Stone, Crushed/Broken",,,Surface,,,Producer,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"MESA INSPECTORSRCF LIST 10/81MSHA LIST 1981",,,,,,,,,D
10144116,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144116",,0132890090,"Dry Branch Mine",32.79686,-83.43049,NA,"United States",Georgia,Twiggs,N,Kaolin,,,Surface,,,Producer,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"MSHA INSPECTION 1-23-80MSHA LIST 11-23-79 & 11-24-80RCF & CMS LISTS 10/81MSHA LIST 1981",,,,,,,,,D
10144117,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144117",,0130150438,"Unnamed Barium Deposit",34.27013,-84.28631,NA,"United States",Georgia,Bartow,N,Barium-Barite,,,Unknown,,,Occurrence,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"KESLER, T 1950 USGS PROF PAPER 224 PLATE 1",,,,,,,,,D
10144119,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144119",,0131150129,"Burkhalter Prospects",34.10623,-85.24664,NA,"United States",Georgia,Floyd,M,Aluminum,,,Unknown,,,Prospect,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"WHITE, WALTER S. & DENSON, NORMAN M., USGS.BULL 1199-M, 1966",,,,,,,,,D
10144129,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144129",,0132890039,Mine,32.72737,-83.51319,NA,"United States",Georgia,Twiggs,N,Kaolin,,,Surface,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"LANG, WALTER B., WARREN, WALTER C., THOMPSON, RAYMOND M., &OVERSTREET, ELIZABETH F., U.S.G.S. BULL 1199-J, 1965.PROPERTY WAS OPERATED BY J.M. HUBER CORPORATION.",,,,,,,,,D
10144132,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144132",,0133030016,"Kaolin Mine",33.02076,-82.97568,NA,"United States",Georgia,Washington,N,Kaolin,,,Surface,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"LANG, WALTER B., WARREN, WALTER C., THOMPSON, RAYMOND M., &OVERSTREET, ELIZABETH F., U.S.G.S. BULL 1199-J, 1965.PROPERTY WAS OPERATED BY THIEL KAOLIN COMPANY.",,,,,,,,,D
10144136,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144136",,0133030044,"R L Veal & W L Gladdin Prospect",32.99826,-82.95708,NA,"United States",Georgia,Washington,N,Kaolin,,,Unknown,,,Prospect,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"IND DEV DEPT, MAP OF KAOLIN & BAUXITE OF WASHINGTON CO, GA.SMITH, RICHARD W, 1929, GA GEOL SURVEY BULL 44, P. 329.FOR ATTACHMENT SEE 13-303-00020.",,,,,,,,,D
10144137,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144137",,0130210003,"Cherokee Mine",32.79406,-83.61159,NA,"United States",Georgia,Bibb,N,Clay,,,Surface,,,Producer,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"MESA INSPECTORSRCF & CMS LISTS 10/81MSHA LIST 1981",,,,,,,,,D
10144138,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144138",,0132330013,"Hampton Property",34.04794,-85.33805,NA,"United States",Georgia,Polk,M,,,Manganese,Surface,,,Occurrence,,,,,,,,,,,"Lyday, Travis Q.",,,,,,,"MCCALLIE,S.W.,GEOL.SURVEY OF GEORGIA,BULL.NO.35,1919,P.166",,,,,,1908,,,D
10144142,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144142",,0130870011,"Rollins Pit",30.90662,-84.50072,NA,"United States",Georgia,Decatur,N,"Sand and Gravel, Construction",,,Surface,,,Producer,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"GA EPA RECORDS AT MACON,GA-DEC 77  GA MINES NO. 553",,,,,,,,,D
10144149,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144149",,0131930009,"Ideal Mine",32.25158,-84.20771,NA,"United States",Georgia,Macon,B,Aluminum,,Kaolin,Surface,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"ZAPP, ALFRED D., U.S.G.S. BULL 1199-G, 1965, PP. 624-625.",,,,,,,,,D
10144156,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144156",,0130150263,"Unnamed Iron Deposit",34.16073,-84.73133,NA,"United States",Georgia,Bartow,M,Iron,,,Unknown,,,Occurrence,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"KESLER, T 1950 USGS PROF PAPER 224 PLATE 1.",,,,,,,,,D
10144158,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144158",,0132070006,"Persons Northeast Prospect",32.92096,-84.10211,NA,"United States",Georgia,Monroe,N,Mica,,,Unknown,,,Prospect,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"HEINRICH, E WM, KLEPPER, MONTIS R & JAHNS, RICHARD H, 1953,USGS PROF PAPER 248-F, P. 370.PEGMATITE MINERALS-KAOLINIZED FELDSPAR & QUARTZ.",,,,,,,,,D
10144163,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144163",,0130150347,"Unnamed Iron Deposit",34.42763,-84.73913,NA,"United States",Georgia,Bartow,M,Iron,,,Unknown,,,Occurrence,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"KESLER T., 1950, USGS PROF. PAPER 244, PLATE 1.",,,,,,,,,D
10144166,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144166",,0130150077,Russell,34.21593,-84.78433,NA,"United States",Georgia,Bartow,M,,,"Iron, Manganese",Surface,,,Unknown,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"ONEILL JF AND WYNDHAM CE USBM RI 5017 JAN 1954 P64",,,,,,1954,,,D
10144169,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144169",,0133030048,"C H Smith Prospect",32.97436,-83.01598,NA,"United States",Georgia,Washington,N,Kaolin,,,Unknown,,,Prospect,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"IND DEV DEPT, MAP OF KAOLIN & BAUXITE OF WASHINGTON CO, GA.SMITH, RICHARD W, 1929, GA GEOL SURVEY BULL 44, P. 313.FOR ATTACHMENT SEE 13-303-00020.",,,,,,,,,D
10144171,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144171",,0133190032,"Prospect Pit",32.84456,-83.21628,NA,"United States",Georgia,Wilkinson,M,Aluminum,,,Surface,,,Prospect,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"LANG, WALTER B., WARREN, WALTER C., THOMPSON, RAYMOND M., &OVERSTREET, ELIZABETH F., U.S.G.S. BULL 1199-J, 1965, P. J25",,,,,,,,,D
10144175,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144175",,0132890023,"Number 9 Mine",32.76626,-83.38549,NA,"United States",Georgia,Twiggs,N,Kaolin,,,Surface,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"LANG, WALTER B., WARREN, WALTER C., THOMPSON, RAYMOND M., &OVERSTREET, ELIZABETH F., USGS BULL 1199-J, 1965.PROPERTY WAS OPERATED BY GEORGIA KAOLIN COMPANY.",,,,,,,,,D
10144176,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144176",,0132410010,"Barclay Gold Mine",34.92681,-83.56269,NA,"United States",Georgia,Rabun,M,Gold,,,Underground,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"BIBLE,B.B.,BARCLAY GOLD MINE RECONNAISANCE SURVEY,1940.",,,,,,,,,D
10144177,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144177",,0132130042,"Fort Mountain Stone Quarry",34.76682,-84.75883,NA,"United States",Georgia,Murray,N,"Stone, Crushed/Broken",,,Surface,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"MSHA MINE LIST 11-23-79.LOCATION BY MSHA.",,,,,,,,,D
10144178,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144178",,0132950026,"Kensington Iron and Coal Co. Mine",34.70952,-85.38775,NA,"United States",Georgia,Walker,M,Iron,,,Surface-Underground,,,"Past Producer",,,,,,,,,"Estelle Ming Comp, Southern Steel Comp",,"Eastern Field Operations Center (EFOC)",,,,,,,"MCCALLIE,S 1908 GSGA BULLETIN 17  PAGE 96,97,98,99,",,,,,,,,,D
10144182,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144182",,0130150261,"Unnamed Iron Deposit",34.13433,-84.74413,NA,"United States",Georgia,Bartow,M,Iron,,,Unknown,,,Occurrence,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"KESLER, T 1950 USGS PROF PAPER 224 PLATE 1",,,,,,,,,D
10144184,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144184",,0130150443,"Unnamed Barium Deposit",34.12733,-84.77433,NA,"United States",Georgia,Bartow,N,Barium-Barite,,,Underground,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"KESLER, T 1950 USGS PROF PAPER 224 PLATE 1",,,,,,,,,D
10144185,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144185",,0132890075,"Huber Mine 6 Pita",32.75797,-83.51269,NA,"United States",Georgia,Twiggs,N,Kaolin,,,Surface,,,Producer,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"GA EPA RECORDS AT MACON, GA-DEC 77   GA. MINE NO 425",,,,,,,,,D
10144193,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144193",,0130870006,"Englehart Decatur Mine",30.73712,-84.50162,NA,"United States",Georgia,Decatur,N,"Fullers Earth",,,Surface,,,Producer,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"GA EPA RECORDS AT MACON, GA DEC 77  GA. MINES",,,,,,,,,D
10144196,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144196",,0130890006,"Big Ledge Quarry",33.72764,-84.10271,NA,"United States",Georgia,DeKalb,N,"Stone, Crushed/Broken",,,Surface,,,Producer,,,,,,,,,"Stone Mountain Grit Company No. 1",,"Eastern Field Operations Center (EFOC)",,,,,,,"MESA INSPECTORSMSHA LIST 11-23-79RCF & CMS LISTS 10/81MSHA LIST 1981",,,,,,,,,D
10144202,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144202",,0130150048,"Red Number 2",34.25903,-84.73553,NA,"United States",Georgia,Bartow,M,,,"Iron, Manganese",Surface-Underground,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"O:NEILL JF & WYNDHAM CE USBM RI 5017 JANUARY 1954 P.53",,,,,,1954,,,D
10144205,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144205",,0130970001,"Douglas County Clay Mine",33.67434,-84.66053,NA,"United States",Georgia,Douglas,N,Clay,,,Surface,,,Producer,,,,,,,,,Division,,"Eastern Field Operations Center (EFOC)",,,,,,,"MESA INSPECTORSMSHA LIST 11-23-79RCF LIST 10/81RCF & CMS LISTS 10/81MSHA LIST 1981",,,,,,,,,D
10144208,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144208",,0133030015,"Garbutt Mine",32.99206,-82.98878,NA,"United States",Georgia,Washington,N,Kaolin,,,Surface,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"LANG, WALTER B., WARREN, WALTER C., THOMPSON, RAYMOND M., &OVERSTREET, ELIZABETH F., U.S.G.S. BULL 1199-J, 1965.PROPERTY WAS OPERATED BY SOUTHERN CLAYS, INC.",,,,,,,,,D
10144211,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144211",,0130210004,"Burns Brick Co Mine",32.83436,-83.6213,NA,"United States",Georgia,Bibb,N,Clay,,,Surface,,,Producer,,,,,,,,,"Macon Mine",,"Eastern Field Operations Center (EFOC)",,,,,,,"MESA INSPECTORSRCF & CMS LISTS 10/81MSHA LIST 1981",,,,,,,,,D
10144212,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144212",,0130150076,"Lots 191 and 242",34.19323,-84.77303,NA,"United States",Georgia,Bartow,M,,,"Manganese, Iron",Surface,,,Unknown,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"ONEILL JF AND WYNDHAM CE USBM RI 5017 JAN 1954 P64",,,,,,1954,,,D
10144213,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144213",,0132070002,"Battles Mine",32.88656,-84.12381,NA,"United States",Georgia,Monroe,N,Mica,,,Underground,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"HEINRICH, E WM, KLEPPER, MONTIS R & JAHNS, RICHARD H, 1953,USGS PROF PAPER 248-F, PP. 266-269,PEGMATITE MINERALS-PERTHITE, PLAGIOCLASE & QUARTZ.",,,,,,,,,D
10144220,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144220",,0132130024,"Fields Prospect",34.74952,-84.71743,NA,"United States",Georgia,Murray,N,Talc-Soapstone,,,Unknown,,,Prospect,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"FURCRON AND TEAGUES 1947 GSGEORGIABULLETIN 53 PAGE 54,55 PLA",,,,,,,,,D
10144222,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144222",,0131110022,"The Park Property",34.91402,-84.26461,NA,"United States",Georgia,Fannin,N,"Marble, Dimension",,,Surface,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"MCCALLIE, S.W. GEORGIA GEOLOGICAL SURVEY BULL. NO.1, 1907, P. 38.",,,,,,,,,D
10144228,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144228",,0130890013,"Lawson Sand & Gravel",33.70014,-84.10821,NA,"United States",Georgia,DeKalb,N,"Sand and Gravel, Construction",,,Surface,,,Producer,,,,,,,,,"Yellow River",,"Eastern Field Operations Center (EFOC)",,,,,,,"MSHA LIST 11/23/79RCF & CMS LISTS 10/81MSHA LIST 1981",,,,,,,,,D
10144229,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144229",,0131230019,"Tioga Iron Co Mine",34.61572,-84.50552,NA,"United States",Georgia,Gilmer,M,Iron,,,Surface,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"HASELTIME,R.H.,GEOLOGICAL SURVEY OF GA. BULL. 41,1924,P.112.",,,,,,,,,D
10144230,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144230",,0130150262,"Unnamed Barium Deposit",34.17573,-84.73713,NA,"United States",Georgia,Bartow,N,Barium-Barite,,,Unknown,,,Occurrence,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"KESLER, T 1950 USGS PROF PAPER 224 PLATE 1",,,,,,,,,D
